month,product_subgroup,production_type,region,price_value,unit_name
2002-03,Demi-crème,Conventionnel,Suisse,7.68,Litre
2002-03,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.87,kg
2002-03,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2002-03,Beurre de cuisine,Conventionnel,Suisse,11.6,kg
2002-03,Lait entier,Conventionnel,Suisse,1.58,Litre
2002-02,Sbrinz,Conventionnel,Suisse,21.33,kg
2002-02,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.8,kg
2002-02,Crème à café,Conventionnel,Suisse,5.12,Litre
2002-02,Crème entière,Conventionnel,Suisse,9.92,Litre
2002-02,Tilsit,Conventionnel,Suisse,18.07,kg
2002-02,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2002-02,Camembert 60%,Conventionnel,Suisse,22.24,kg
2002-02,Lait entier,Conventionnel,Suisse,1.56,Litre
2002-02,Appenzell,Conventionnel,Suisse,19.9,kg
2002-02,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-02,Beurre de choix,Conventionnel,Suisse,16.2,kg
2002-02,Lait drink,Conventionnel,Suisse,1.53,Litre
2002-02,Fromage à raclette,Conventionnel,Suisse,20.22,kg
2002-02,Demi-crème,Conventionnel,Suisse,7.68,Litre
2002-02,Mozzarella,Conventionnel,Suisse,15.87,kg
2002-02,Emmentaler,Conventionnel,Suisse,21.11,kg
2002-02,Beurre de cuisine,Conventionnel,Suisse,12.8,kg
2002-02,Lait entier,Conventionnel,Suisse,1.53,Litre
2002-02,Gruyère,Conventionnel,Suisse,21.02,kg
2002-02,"Yogourt, autres fruits",Conventionnel,Suisse,3.83,kg
2002-01,Tilsit,Conventionnel,Suisse,17.51,kg
2002-01,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2002-01,Lait drink,Conventionnel,Suisse,1.56,Litre
2002-01,Emmentaler,Conventionnel,Suisse,21.06,kg
2002-01,Sbrinz,Conventionnel,Suisse,21.36,kg
2002-01,Camembert 60%,Conventionnel,Suisse,22.24,kg
2002-01,Demi-crème,Conventionnel,Suisse,7.68,Litre
2002-01,Fromage à raclette,Conventionnel,Suisse,16.83,kg
2002-01,Beurre de cuisine,Conventionnel,Suisse,11.6,kg
2002-01,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2002-01,Gruyère,Conventionnel,Suisse,20.73,kg
2002-01,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.87,kg
2002-01,Lait drink,Conventionnel,Suisse,1.63,Litre
2002-01,Mozzarella,Conventionnel,Suisse,16.0,kg
2002-01,Lait entier,Conventionnel,Suisse,1.63,Litre
2002-01,Crème entière,Conventionnel,Suisse,9.92,Litre
2002-01,Lait entier,Conventionnel,Suisse,1.56,Litre
2002-01,Crème à café,Conventionnel,Suisse,5.14,Litre
2002-01,Beurre de choix,Conventionnel,Suisse,16.2,kg
2002-01,Appenzell,Conventionnel,Suisse,18.87,kg
2001-12,Crème à café,Conventionnel,Suisse,4.8,Litre
2001-12,"Yogourt, autres fruits",Conventionnel,Suisse,3.72,kg
2001-12,Beurre de cuisine,Conventionnel,Suisse,12.72,kg
2001-12,Emmentaler,Conventionnel,Suisse,21.08,kg
2001-12,Mozzarella,Conventionnel,Suisse,15.87,kg
2001-12,Demi-crème,Conventionnel,Suisse,7.68,Litre
2001-12,Crème entière,Conventionnel,Suisse,9.02,Litre
2001-12,Camembert 60%,Conventionnel,Suisse,22.16,kg
2001-12,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.87,kg
2001-12,Appenzell,Conventionnel,Suisse,19.85,kg
2001-12,Lait drink,Conventionnel,Suisse,1.56,Litre
2001-12,Lait drink,Conventionnel,Suisse,1.63,Litre
2001-12,Lait entier,Conventionnel,Suisse,1.59,Litre
2001-12,Gruyère,Conventionnel,Suisse,20.89,kg
2001-12,Sbrinz,Conventionnel,Suisse,21.19,kg
2001-12,Lait entier,Conventionnel,Suisse,1.56,Litre
2001-12,Tilsit,Conventionnel,Suisse,17.92,kg
2001-12,Fromage à raclette,Conventionnel,Suisse,16.39,kg
2001-12,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2001-12,Beurre de choix,Conventionnel,Suisse,16.15,kg
2001-11,Lait écrémé,Conventionnel,Suisse,1.45,Litre
2001-11,Tilsit,Conventionnel,Suisse,17.88,kg
2001-11,Fromage à raclette,Conventionnel,Suisse,19.23,kg
2001-11,Gruyère,Conventionnel,Suisse,20.59,kg
2001-11,Appenzell,Conventionnel,Suisse,18.54,kg
2001-11,Beurre de choix,Conventionnel,Suisse,16.1,kg
2001-11,Lait drink,Conventionnel,Suisse,1.63,Litre
2001-11,Sbrinz,Conventionnel,Suisse,21.22,kg
2001-11,Lait entier,Conventionnel,Suisse,1.63,Litre
2001-11,"Yogourt, autres fruits",Conventionnel,Suisse,3.83,kg
2001-11,Camembert 60%,Conventionnel,Suisse,22.16,kg
2001-11,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.87,kg
2001-11,Lait entier,Conventionnel,Suisse,1.56,Litre
2001-11,Crème à café,Conventionnel,Suisse,5.12,Litre
2001-11,Crème entière,Conventionnel,Suisse,9.92,Litre
2001-11,Mozzarella,Conventionnel,Suisse,15.87,kg
2001-11,Lait drink,Conventionnel,Suisse,1.56,Litre
2001-11,Demi-crème,Conventionnel,Suisse,7.12,Litre
2001-11,Beurre de cuisine,Conventionnel,Suisse,12.16,kg
2001-11,Emmentaler,Conventionnel,Suisse,21.06,kg
2001-10,Beurre de cuisine,Conventionnel,Suisse,12.72,kg
2001-10,Emmentaler,Conventionnel,Suisse,20.94,kg
2001-10,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.87,kg
2001-10,Beurre de choix,Conventionnel,Suisse,15.9,kg
2001-10,Crème à café,Conventionnel,Suisse,5.12,Litre
2001-10,Appenzell,Conventionnel,Suisse,19.91,kg
2001-10,Gruyère,Conventionnel,Suisse,20.87,kg
2001-10,Tilsit,Conventionnel,Suisse,17.76,kg
2001-10,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2001-10,Mozzarella,Conventionnel,Suisse,15.87,kg
2001-10,Lait drink,Conventionnel,Suisse,1.56,Litre
2001-10,Lait écrémé,Conventionnel,Suisse,1.45,Litre
2001-10,Lait entier,Conventionnel,Suisse,1.56,Litre
2001-10,Camembert 60%,Conventionnel,Suisse,22.16,kg
2001-10,Fromage à raclette,Conventionnel,Suisse,17.8,kg
2001-10,Lait drink,Conventionnel,Suisse,1.63,Litre
2001-10,Sbrinz,Conventionnel,Suisse,20.92,kg
2001-10,Demi-crème,Conventionnel,Suisse,7.68,Litre
2001-10,Crème entière,Conventionnel,Suisse,9.92,Litre
2001-10,Lait entier,Conventionnel,Suisse,1.63,Litre
2001-09,Tilsit,Conventionnel,Suisse,17.58,kg
2001-09,Beurre de cuisine,Conventionnel,Suisse,12.68,kg
2001-09,Lait entier,Conventionnel,Suisse,1.56,Litre
2001-09,Crème entière,Conventionnel,Suisse,9.92,Litre
2001-09,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.87,kg
2001-09,Sbrinz,Conventionnel,Suisse,21.19,kg
2001-09,Fromage à raclette,Conventionnel,Suisse,19.31,kg
2001-09,Demi-crème,Conventionnel,Suisse,7.68,Litre
2001-09,Gruyère,Conventionnel,Suisse,20.45,kg
2001-09,Appenzell,Conventionnel,Suisse,19.69,kg
2001-09,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2001-09,Camembert 60%,Conventionnel,Suisse,22.16,kg
2001-09,Lait entier,Conventionnel,Suisse,1.63,Litre
2001-09,Mozzarella,Conventionnel,Suisse,15.87,kg
2001-09,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2001-09,Lait drink,Conventionnel,Suisse,1.56,Litre
2001-09,Emmentaler,Conventionnel,Suisse,20.74,kg
2001-09,Crème à café,Conventionnel,Suisse,5.12,Litre
2001-09,Beurre de choix,Conventionnel,Suisse,16.1,kg
2001-09,Lait drink,Conventionnel,Suisse,1.63,Litre
2001-08,Fromage à raclette,Conventionnel,Suisse,18.72,kg
2001-08,Appenzell,Conventionnel,Suisse,19.7,kg
2001-08,Mozzarella,Conventionnel,Suisse,15.93,kg
2001-08,"Yogourt, autres fruits",Conventionnel,Suisse,3.83,kg
2001-08,Gruyère,Conventionnel,Suisse,20.53,kg
2001-08,Tilsit,Conventionnel,Suisse,17.8,kg
2001-08,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2001-08,Camembert 60%,Conventionnel,Suisse,22.16,kg
2001-08,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.87,kg
2001-08,Emmentaler,Conventionnel,Suisse,20.43,kg
2001-08,Lait drink,Conventionnel,Suisse,1.56,Litre
2001-08,Lait entier,Conventionnel,Suisse,1.63,Litre
2001-08,Lait drink,Conventionnel,Suisse,1.6,Litre
2001-08,Lait entier,Conventionnel,Suisse,1.56,Litre
2001-08,Beurre de cuisine,Conventionnel,Suisse,12.72,kg
2001-08,Crème entière,Conventionnel,Suisse,9.92,Litre
2001-08,Sbrinz,Conventionnel,Suisse,21.05,kg
2001-08,Beurre de choix,Conventionnel,Suisse,16.1,kg
2001-08,Demi-crème,Conventionnel,Suisse,7.68,Litre
2001-08,Crème à café,Conventionnel,Suisse,5.08,Litre
2001-07,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2001-07,Crème entière,Conventionnel,Suisse,9.94,Litre
2001-07,Demi-crème,Conventionnel,Suisse,7.7,Litre
2001-07,Appenzell,Conventionnel,Suisse,19.92,kg
2001-07,Lait drink,Conventionnel,Suisse,1.63,Litre
2001-07,Crème à café,Conventionnel,Suisse,5.04,Litre
2001-07,Emmentaler,Conventionnel,Suisse,20.31,kg
2001-07,Sbrinz,Conventionnel,Suisse,21.21,kg
2001-07,Lait entier,Conventionnel,Suisse,1.63,Litre
2001-07,Lait drink,Conventionnel,Suisse,1.54,Litre
2001-07,Mozzarella,Conventionnel,Suisse,15.8,kg
2001-07,Camembert 60%,Conventionnel,Suisse,21.6,kg
2001-07,Gruyère,Conventionnel,Suisse,20.61,kg
2001-07,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.67,kg
2001-07,Beurre de choix,Conventionnel,Suisse,16.1,kg
2001-07,Tilsit,Conventionnel,Suisse,17.92,kg
2001-07,Lait entier,Conventionnel,Suisse,1.55,Litre
2001-07,Fromage à raclette,Conventionnel,Suisse,19.36,kg
2001-07,"Yogourt, autres fruits",Conventionnel,Suisse,3.83,kg
2001-07,Beurre de cuisine,Conventionnel,Suisse,12.72,kg
2001-06,Demi-crème,Conventionnel,Suisse,7.76,Litre
2001-06,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2001-06,Beurre de cuisine,Conventionnel,Suisse,12.08,kg
2001-06,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.2,kg
2001-06,Tilsit,Conventionnel,Suisse,17.75,kg
2001-06,Crème entière,Conventionnel,Suisse,9.9,Litre
2001-06,Crème à café,Conventionnel,Suisse,5.06,Litre
2001-06,Appenzell,Conventionnel,Suisse,19.82,kg
2001-06,Lait drink,Conventionnel,Suisse,1.55,Litre
2001-06,Sbrinz,Conventionnel,Suisse,20.92,kg
2001-06,Beurre de choix,Conventionnel,Suisse,15.8,kg
2001-06,Lait drink,Conventionnel,Suisse,1.62,Litre
2001-06,Lait entier,Conventionnel,Suisse,1.56,Litre
2001-06,Mozzarella,Conventionnel,Suisse,15.47,kg
2001-06,Lait écrémé,Conventionnel,Suisse,1.45,Litre
2001-06,Gruyère,Conventionnel,Suisse,20.44,kg
2001-06,Camembert 60%,Conventionnel,Suisse,21.44,kg
2001-06,Fromage à raclette,Conventionnel,Suisse,19.35,kg
2001-06,Lait entier,Conventionnel,Suisse,1.61,Litre
2001-06,Emmentaler,Conventionnel,Suisse,19.42,kg
2001-05,Beurre de cuisine,Conventionnel,Suisse,12.16,kg
2001-05,Beurre de choix,Conventionnel,Suisse,15.65,kg
2001-05,Tilsit,Conventionnel,Suisse,17.78,kg
2001-05,Crème à café,Conventionnel,Suisse,5.06,Litre
2001-05,Lait écrémé,Conventionnel,Suisse,1.45,Litre
2001-05,Gruyère,Conventionnel,Suisse,20.5,kg
2001-05,Lait drink,Conventionnel,Suisse,1.61,Litre
2001-05,Mozzarella,Conventionnel,Suisse,14.73,kg
2001-05,Emmentaler,Conventionnel,Suisse,20.75,kg
2001-05,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2001-05,Lait entier,Conventionnel,Suisse,1.61,Litre
2001-05,Appenzell,Conventionnel,Suisse,19.83,kg
2001-05,Camembert 60%,Conventionnel,Suisse,21.28,kg
2001-05,Lait drink,Conventionnel,Suisse,1.54,Litre
2001-05,Demi-crème,Conventionnel,Suisse,7.76,Litre
2001-05,Fromage à raclette,Conventionnel,Suisse,19.34,kg
2001-05,Lait entier,Conventionnel,Suisse,1.54,Litre
2001-05,Crème entière,Conventionnel,Suisse,9.92,Litre
2001-05,Sbrinz,Conventionnel,Suisse,21.3,kg
2001-05,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.0,kg
2001-04,Beurre de cuisine,Conventionnel,Suisse,11.4,kg
2001-04,Demi-crème,Conventionnel,Suisse,7.74,Litre
2001-04,Camembert 60%,Conventionnel,Suisse,21.12,kg
2001-04,Beurre de choix,Conventionnel,Suisse,15.05,kg
2001-04,Crème entière,Conventionnel,Suisse,9.92,Litre
2001-04,Tilsit,Conventionnel,Suisse,17.68,kg
2001-04,Lait drink,Conventionnel,Suisse,1.62,Litre
2001-04,Appenzell,Conventionnel,Suisse,19.79,kg
2001-04,Emmentaler,Conventionnel,Suisse,20.59,kg
2001-04,Fromage à raclette,Conventionnel,Suisse,19.23,kg
2001-04,Lait écrémé,Conventionnel,Suisse,1.45,Litre
2001-04,Lait drink,Conventionnel,Suisse,1.56,Litre
2001-04,Lait entier,Conventionnel,Suisse,1.56,Litre
2001-04,Mozzarella,Conventionnel,Suisse,15.53,kg
2001-04,"Yogourt, autres fruits",Conventionnel,Suisse,3.83,kg
2001-04,Lait entier,Conventionnel,Suisse,1.62,Litre
2001-04,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2001-04,Gruyère,Conventionnel,Suisse,20.31,kg
2001-04,Sbrinz,Conventionnel,Suisse,20.81,kg
2001-04,Crème à café,Conventionnel,Suisse,5.02,Litre
2001-03,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.07,kg
2001-03,Appenzell,Conventionnel,Suisse,19.07,kg
2001-03,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2001-03,Lait drink,Conventionnel,Suisse,1.59,Litre
2001-03,Lait écrémé,Conventionnel,Suisse,1.43,Litre
2001-03,Camembert 60%,Conventionnel,Suisse,21.12,kg
2001-03,Emmentaler,Conventionnel,Suisse,20.65,kg
2001-03,Beurre de cuisine,Conventionnel,Suisse,11.8,kg
2001-03,Lait drink,Conventionnel,Suisse,1.55,Litre
2001-03,Mozzarella,Conventionnel,Suisse,15.53,kg
2001-03,Beurre de choix,Conventionnel,Suisse,14.95,kg
2001-03,Sbrinz,Conventionnel,Suisse,19.99,kg
2001-03,Lait entier,Conventionnel,Suisse,1.59,Litre
2001-03,Demi-crème,Conventionnel,Suisse,7.7,Litre
2001-03,Gruyère,Conventionnel,Suisse,19.32,kg
2001-03,Lait entier,Conventionnel,Suisse,1.56,Litre
2001-03,Crème à café,Conventionnel,Suisse,5.06,Litre
2001-03,Fromage à raclette,Conventionnel,Suisse,19.43,kg
2001-03,Tilsit,Conventionnel,Suisse,17.67,kg
2001-03,Crème entière,Conventionnel,Suisse,9.92,Litre
2001-02,Mozzarella,Conventionnel,Suisse,15.47,kg
2001-02,Lait entier,Conventionnel,Suisse,1.6,Litre
2001-02,Beurre de cuisine,Conventionnel,Suisse,11.36,kg
2001-02,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,23.0,kg
2001-02,Lait drink,Conventionnel,Suisse,1.54,Litre
2001-02,Beurre de choix,Conventionnel,Suisse,14.9,kg
2001-02,Emmentaler,Conventionnel,Suisse,20.62,kg
2001-02,Camembert 60%,Conventionnel,Suisse,20.88,kg
2001-02,Tilsit,Conventionnel,Suisse,17.5,kg
2001-02,Lait entier,Conventionnel,Suisse,1.54,Litre
2001-02,"Yogourt, autres fruits",Conventionnel,Suisse,3.83,kg
2001-02,Appenzell,Conventionnel,Suisse,19.87,kg
2001-02,Demi-crème,Conventionnel,Suisse,7.04,Litre
2001-02,Sbrinz,Conventionnel,Suisse,21.0,kg
2001-02,Crème entière,Conventionnel,Suisse,9.9,Litre
2001-02,Crème à café,Conventionnel,Suisse,5.04,Litre
2001-02,Gruyère,Conventionnel,Suisse,19.4,kg
2001-02,Lait écrémé,Conventionnel,Suisse,1.43,Litre
2001-02,Fromage à raclette,Conventionnel,Suisse,18.33,kg
2001-02,Lait drink,Conventionnel,Suisse,1.6,Litre
2001-01,Fromage à raclette,Conventionnel,Suisse,16.2,kg
2001-01,Lait drink,Conventionnel,Suisse,1.6,Litre
2001-01,Beurre de cuisine,Conventionnel,Suisse,10.8,kg
2001-01,Gruyère,Conventionnel,Suisse,20.55,kg
2001-01,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2001-01,Emmentaler,Conventionnel,Suisse,20.5,kg
2001-01,Lait drink,Conventionnel,Suisse,1.54,Litre
2001-01,Lait entier,Conventionnel,Suisse,1.6,Litre
2001-01,Sbrinz,Conventionnel,Suisse,20.97,kg
2001-01,Lait écrémé,Conventionnel,Suisse,1.46,Litre
2001-01,Mozzarella,Conventionnel,Suisse,15.4,kg
2001-01,Lait entier,Conventionnel,Suisse,1.53,Litre
2001-01,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2001-01,Demi-crème,Conventionnel,Suisse,7.78,Litre
2001-01,Tilsit,Conventionnel,Suisse,17.44,kg
2001-01,Beurre de choix,Conventionnel,Suisse,14.9,kg
2001-01,Appenzell,Conventionnel,Suisse,19.87,kg
2001-01,Crème à café,Conventionnel,Suisse,5.04,Litre
2001-01,Crème entière,Conventionnel,Suisse,9.9,Litre
2001-01,Camembert 60%,Conventionnel,Suisse,20.8,kg
2000-12,Beurre de cuisine,Conventionnel,Suisse,11.48,kg
2000-12,Appenzell,Conventionnel,Suisse,19.84,kg
2000-12,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2000-12,Fromage à raclette,Conventionnel,Suisse,15.28,kg
2000-12,Lait drink,Conventionnel,Suisse,1.54,Litre
2000-12,Sbrinz,Conventionnel,Suisse,20.83,kg
2000-12,Lait écrémé,Conventionnel,Suisse,1.41,Litre
2000-12,Demi-crème,Conventionnel,Suisse,7.76,Litre
2000-12,Crème à café,Conventionnel,Suisse,5.06,Litre
2000-12,Mozzarella,Conventionnel,Suisse,15.67,kg
2000-12,Lait drink,Conventionnel,Suisse,1.57,Litre
2000-12,Gruyère,Conventionnel,Suisse,20.49,kg
2000-12,Lait entier,Conventionnel,Suisse,1.58,Litre
2000-12,Crème entière,Conventionnel,Suisse,9.02,Litre
2000-12,Beurre de choix,Conventionnel,Suisse,15.1,kg
2000-12,"Yogourt, autres fruits",Conventionnel,Suisse,3.83,kg
2000-12,Camembert 60%,Conventionnel,Suisse,20.72,kg
2000-12,Emmentaler,Conventionnel,Suisse,20.45,kg
2000-12,Lait entier,Conventionnel,Suisse,1.55,Litre
2000-12,Tilsit,Conventionnel,Suisse,17.35,kg
2000-11,Mozzarella,Conventionnel,Suisse,15.67,kg
2000-11,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2000-11,Crème entière,Conventionnel,Suisse,9.88,Litre
2000-11,Demi-crème,Conventionnel,Suisse,7.2,Litre
2000-11,Lait entier,Conventionnel,Suisse,1.55,Litre
2000-11,Lait entier,Conventionnel,Suisse,1.5,Litre
2000-11,Emmentaler,Conventionnel,Suisse,18.95,kg
2000-11,Crème à café,Conventionnel,Suisse,5.12,Litre
2000-11,Beurre de cuisine,Conventionnel,Suisse,11.8,kg
2000-11,Tilsit,Conventionnel,Suisse,17.54,kg
2000-11,Appenzell,Conventionnel,Suisse,17.86,kg
2000-11,Beurre de choix,Conventionnel,Suisse,14.9,kg
2000-11,Camembert 60%,Conventionnel,Suisse,20.72,kg
2000-11,Lait écrémé,Conventionnel,Suisse,1.41,Litre
2000-11,Lait drink,Conventionnel,Suisse,1.49,Litre
2000-11,Lait drink,Conventionnel,Suisse,1.54,Litre
2000-11,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.73,kg
2000-11,Sbrinz,Conventionnel,Suisse,20.8,kg
2000-11,Gruyère,Conventionnel,Suisse,20.5,kg
2000-11,Fromage à raclette,Conventionnel,Suisse,19.24,kg
2000-10,Demi-crème,Conventionnel,Suisse,7.76,Litre
2000-10,Fromage à raclette,Conventionnel,Suisse,18.75,kg
2000-10,Mozzarella,Conventionnel,Suisse,15.6,kg
2000-10,Tilsit,Conventionnel,Suisse,17.66,kg
2000-10,Appenzell,Conventionnel,Suisse,18.73,kg
2000-10,Lait entier,Conventionnel,Suisse,1.55,Litre
2000-10,Camembert 60%,Conventionnel,Suisse,20.72,kg
2000-10,Crème à café,Conventionnel,Suisse,5.0,Litre
2000-10,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.53,kg
2000-10,Lait écrémé,Conventionnel,Suisse,1.42,Litre
2000-10,Crème entière,Conventionnel,Suisse,9.32,Litre
2000-10,Sbrinz,Conventionnel,Suisse,20.81,kg
2000-10,Beurre de cuisine,Conventionnel,Suisse,11.8,kg
2000-10,Lait entier,Conventionnel,Suisse,1.6,Litre
2000-10,Lait drink,Conventionnel,Suisse,1.61,Litre
2000-10,Gruyère,Conventionnel,Suisse,20.0,kg
2000-10,Emmentaler,Conventionnel,Suisse,20.44,kg
2000-10,Beurre de choix,Conventionnel,Suisse,14.9,kg
2000-10,Lait drink,Conventionnel,Suisse,1.54,Litre
2000-10,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2000-09,Tilsit,Conventionnel,Suisse,17.66,kg
2000-09,Lait entier,Conventionnel,Suisse,1.52,Litre
2000-09,Demi-crème,Conventionnel,Suisse,7.76,Litre
2000-09,Lait écrémé,Conventionnel,Suisse,1.41,Litre
2000-09,Emmentaler,Conventionnel,Suisse,20.44,kg
2000-09,Fromage à raclette,Conventionnel,Suisse,19.58,kg
2000-09,Beurre de choix,Conventionnel,Suisse,14.9,kg
2000-09,Crème à café,Conventionnel,Suisse,5.04,Litre
2000-09,Beurre de cuisine,Conventionnel,Suisse,11.56,kg
2000-09,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2000-09,Gruyère,Conventionnel,Suisse,20.47,kg
2000-09,Camembert 60%,Conventionnel,Suisse,20.24,kg
2000-09,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.4,kg
2000-09,Lait drink,Conventionnel,Suisse,1.54,Litre
2000-09,Lait entier,Conventionnel,Suisse,1.55,Litre
2000-09,Crème entière,Conventionnel,Suisse,9.98,Litre
2000-09,Lait drink,Conventionnel,Suisse,1.52,Litre
2000-09,Appenzell,Conventionnel,Suisse,19.59,kg
2000-09,Mozzarella,Conventionnel,Suisse,15.67,kg
2000-09,Sbrinz,Conventionnel,Suisse,20.55,kg
2000-08,Gruyère,Conventionnel,Suisse,20.27,kg
2000-08,Mozzarella,Conventionnel,Suisse,13.47,kg
2000-08,Lait drink,Conventionnel,Suisse,1.53,Litre
2000-08,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.33,kg
2000-08,Lait drink,Conventionnel,Suisse,1.59,Litre
2000-08,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2000-08,Crème à café,Conventionnel,Suisse,4.64,Litre
2000-08,Beurre de choix,Conventionnel,Suisse,14.85,kg
2000-08,Crème entière,Conventionnel,Suisse,9.94,Litre
2000-08,Fromage à raclette,Conventionnel,Suisse,19.58,kg
2000-08,Sbrinz,Conventionnel,Suisse,20.84,kg
2000-08,Lait entier,Conventionnel,Suisse,1.59,Litre
2000-08,Tilsit,Conventionnel,Suisse,17.52,kg
2000-08,Lait écrémé,Conventionnel,Suisse,1.43,Litre
2000-08,Demi-crème,Conventionnel,Suisse,7.76,Litre
2000-08,Emmentaler,Conventionnel,Suisse,19.72,kg
2000-08,Lait entier,Conventionnel,Suisse,1.55,Litre
2000-08,Beurre de cuisine,Conventionnel,Suisse,11.84,kg
2000-08,Camembert 60%,Conventionnel,Suisse,20.4,kg
2000-08,Appenzell,Conventionnel,Suisse,18.98,kg
2000-07,Lait entier,Conventionnel,Suisse,1.55,Litre
2000-07,Demi-crème,Conventionnel,Suisse,7.12,Litre
2000-07,Lait entier,Conventionnel,Suisse,1.53,Litre
2000-07,Gruyère,Conventionnel,Suisse,20.49,kg
2000-07,Camembert 60%,Conventionnel,Suisse,20.16,kg
2000-07,Mozzarella,Conventionnel,Suisse,15.27,kg
2000-07,Beurre de choix,Conventionnel,Suisse,14.85,kg
2000-07,Lait écrémé,Conventionnel,Suisse,1.42,Litre
2000-07,Emmentaler,Conventionnel,Suisse,20.31,kg
2000-07,Sbrinz,Conventionnel,Suisse,20.85,kg
2000-07,Tilsit,Conventionnel,Suisse,17.7,kg
2000-07,Lait drink,Conventionnel,Suisse,1.54,Litre
2000-07,Crème entière,Conventionnel,Suisse,9.98,Litre
2000-07,Beurre de cuisine,Conventionnel,Suisse,11.84,kg
2000-07,Fromage à raclette,Conventionnel,Suisse,19.31,kg
2000-07,Lait drink,Conventionnel,Suisse,1.52,Litre
2000-07,Crème à café,Conventionnel,Suisse,5.02,Litre
2000-07,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.27,kg
2000-07,"Yogourt, autres fruits",Conventionnel,Suisse,3.89,kg
2000-07,Appenzell,Conventionnel,Suisse,19.95,kg
2000-06,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.27,kg
2000-06,Mozzarella,Conventionnel,Suisse,15.27,kg
2000-06,Lait écrémé,Conventionnel,Suisse,1.42,Litre
2000-06,Lait entier,Conventionnel,Suisse,1.61,Litre
2000-06,Emmentaler,Conventionnel,Suisse,20.48,kg
2000-06,Beurre de cuisine,Conventionnel,Suisse,11.84,kg
2000-06,Appenzell,Conventionnel,Suisse,19.97,kg
